Sleep_Duration,Stress_Level,Physical_Activity,Heart_Rate,Quality_of_Sleep
6.596602490249162,2,69.58983458109425,73,1
6.905106989935581,6,25.34873564019675,75,1
7.888612763566428,1,103.77324532961589,67,2
4.1101503039953435,7,118.56537973592773,86,0
7.92396532852149,6,41.62006237561796,94,1
7.711510894432692,3,87.94467601704461,62,2
5.8590827005196795,6,85.32281873986288,74,1
4.514765709396936,7,24.22191257923749,69,0
4.545612699478247,6,33.59977809705867,85,0
9.539342481911373,10,24.719288746145615,76,1
8.135675927355024,3,69.23009674419775,99,2
4.762615682624443,3,70.14353393357723,68,1
6.1403390158534386,9,87.41507308160507,61,0
7.554897963409578,7,57.049459330800325,60,1
9.013430230543893,2,59.94134479259752,63,2
4.261965572278051,5,66.73325784986525,63,0
5.419798788820053,7,59.91960474324162,83,0
9.338493941772281,8,18.169898470330274,70,1
4.054993301102899,5,96.08044301875665,88,1
5.208394616763324,1,46.738596023089464,71,1
9.754145055837796,6,58.26899620946354,83,1
7.680411079133027,2,92.43075660489914,91,2
5.570028199825039,10,34.156554231704334,74,0
4.401946566375086,7,70.00691696175856,62,0
4.169148042683333,5,102.2945223740366,81,1
5.468470477821564,2,73.46804741631013,81,1
9.288914917533463,8,48.28855859164798,68,1
6.495481925785057,5,76.07923596441856,79,1
8.322000214995958,3,61.56954465696982,88,2
9.509710212279746,6,72.21163826961615,87,2
6.4482427696169,4,25.01420889565415,67,1
5.147664226224382,6,97.22224753136328,69,1
7.102707585141517,2,42.37867297717444,96,1
9.448502122359127,3,44.20647376358691,81,2
8.826246484826203,4,15.589802226174562,70,1
4.3949790601789225,5,50.784888884890265,94,0
8.155436800465491,8,66.98002825714033,84,1
7.4313851347537225,2,93.2093421067057,84,2
9.444779058078552,10,91.99622886044506,99,1
4.734888501101784,7,103.74862729269995,68,1
7.204216679227939,8,46.663640158191185,93,1
9.276776161071353,4,116.49315629063435,83,2
6.460142720450458,9,10.076155975913867,60,0
6.891969506397203,10,33.223350037051816,90,0
4.42276406600175,7,57.54106582321044,91,0
5.668861842693465,4,49.30982889812365,75,1
5.947039895013684,9,10.825362875256799,71,0
9.67073469246932,4,71.3530969217599,83,2
5.696004163246954,5,51.9910474856569,76,1
6.765212411617912,10,102.2532091064732,71,1
8.027826541385679,1,11.798240391096046,94,2
4.973100234447264,10,59.68541314772402,97,0
6.918654322851247,6,43.07458592573782,66,1
8.431234236855445,7,18.16359548729046,99,1
9.201131278162396,8,62.907216190417444,76,1
7.75755564797456,2,48.21696753309142,76,2
8.014321091901687,7,59.5103131076513,94,1
4.757700835507414,4,106.52960131823374,66,1
9.674658983478082,4,45.25106319946098,96,2
4.795444464906894,2,65.93606017299052,84,1
8.64803762309079,8,28.277238678139245,73,1
5.588897930669913,6,95.63001859870492,90,1
9.60155886220751,8,106.48935715851506,91,1
8.319757236216876,1,23.441114399821522,96,2
8.522882277870213,8,56.51165466101954,73,1
5.3143550383593,2,66.4708564050338,68,1
6.658239859810965,5,62.38446148706059,94,1
7.7068791675357184,6,55.018345228104636,87,1
8.619841709239605,6,46.330125876738464,69,1
4.623756255474337,6,22.064572735833906,79,0
9.774191898727171,9,49.925892429055,86,1
9.341324023327335,6,17.512073032834827,62,1
5.622091542973506,2,25.001145361416295,71,1
8.936561458193992,5,80.79568063062858,95,2
7.109943538238941,9,94.72484920950676,63,1
6.770838889372111,5,30.53612438048265,93,1
5.886604634868433,8,50.83529061800294,78,0
7.4858115197895545,8,86.57262972520475,96,1
8.379334706221586,10,19.71479707372957,89,0
6.465597429776549,10,50.22588494934718,90,0
7.775315158049753,5,72.10912247079975,74,1
8.195877526931822,4,36.06795048909123,79,1
8.266730902091716,7,70.58978612097991,75,1
4.3117965887870815,4,101.02448297099558,85,1
9.158486834110402,9,12.750234203760122,86,1
6.749519888590288,10,82.27688274813652,75,0
5.574496490177287,6,83.62785649202625,92,1
5.450587044878089,1,61.04123053710186,98,1
6.898084677063703,10,10.697387163514048,71,0
9.320989236813755,3,78.23974122522431,88,2
6.270085490095882,7,10.407926081671787,61,0
8.49835448070126,5,61.62621136001809,67,1
4.580912385923312,4,108.46920481990601,88,1
6.856340212906371,4,38.07166798989185,73,1
9.950116842356413,9,26.962642012934637,78,1
8.622626816754021,3,87.03803119082022,93,2
5.263170930643678,4,13.85076292166509,95,1
7.008648842187464,7,23.597910585067048,98,1
5.4017485818913995,10,73.77878856104746,91,0
6.457365563575055,7,106.65503305652719,69,1
8.680504142409788,9,72.13199450215265,60,1
8.627348891742422,2,72.73477650821151,63,2
5.36860226741431,5,66.92881131178146,71,1
9.533339908929161,1,102.40329215794867,70,2
7.555409096588961,4,47.54391407047972,88,1
6.279545745772087,9,76.79766209084507,98,0
7.011613484685164,7,29.574746784496547,96,1
7.630427520626462,4,66.03703066052157,94,1
7.3593431910747125,2,104.41554846864976,93,2
6.91843021321707,6,40.591090677536116,60,1
7.029596824536401,2,48.49772821277761,91,1
5.058471462567317,7,100.47931941440712,63,1
8.876397425828076,10,54.379927022926566,95,1
7.250561919646092,4,61.48727136788598,67,1
4.786479170228219,8,39.39716892422851,63,0
8.596942609496669,6,10.026621425311607,72,1
9.594663870264105,9,37.87733196208548,76,1
9.683841395421773,10,34.084962548687386,68,1
6.214106394467036,3,66.69846103378198,87,1
4.813101241364524,4,80.97062497723066,74,1
7.110397759798391,4,102.07653024920786,76,1
4.6756553760953246,10,88.38117582343268,76,0
9.603924511075704,10,78.39097060417389,72,1
5.101477764130876,7,94.53445107029808,98,1
5.516595159706984,3,78.10791573875184,61,1
6.439819161309822,6,74.57416637907401,84,1
6.298986811354755,2,22.49531387830543,65,1
8.767977354387334,1,44.990226553683,82,2
6.737900923305774,4,66.91119616925899,87,1
5.024609560020021,2,72.86545717112963,68,1
5.603259372916445,2,92.88125287840138,61,1
7.054680311125132,5,101.80094230632194,64,1
4.88472350455681,5,39.12478038873092,90,0
7.6699340538760845,2,95.72765225826329,82,2
7.394483839306876,10,90.32844284002097,69,1
8.288213898293545,3,11.924056453066997,82,1
9.626227692276206,5,51.347521631329386,72,2
9.473527366606934,9,69.28045324543619,65,1
9.67645370841299,3,80.21503766280358,81,2
5.468293582142206,1,114.53963736240384,94,2
4.789391839836128,1,103.95203649034181,98,1
5.813660202978691,2,69.02570778375701,82,1
9.370511036597888,5,11.92684102349648,82,1
9.83232084774093,4,40.86313853831702,60,2
9.155949706422856,10,67.4627559293735,78,1
4.660106326765262,8,11.391559892437977,72,0
9.684567988358758,10,119.87251969043196,64,1
6.540148164104716,6,24.641975770430896,77,1
4.055861744574122,4,13.491662074050659,91,0
6.654362444489162,6,67.19119618257392,84,1
4.2764150180528056,6,32.10981806606091,76,0
7.263267526966706,9,64.77906286319683,79,1
6.031324164622308,8,76.59963728978023,61,1
6.840609601564292,7,26.18967186433579,82,1
7.6790221644587024,1,41.81914274489201,84,2
9.21280657490692,3,71.68494065486136,97,2
7.971409458831571,10,119.74246060525535,68,1
6.604293210869084,7,19.007133723520585,77,0
8.91656712202219,10,97.5902552876823,62,1
9.433492825438794,10,111.56368154796466,79,1
4.7185597985931835,10,107.4312018398404,82,0
7.191597865316749,7,71.36405966118585,61,1
5.707071758454665,9,79.20319231234522,64,0
4.282367187261684,9,35.528368919024615,70,0
8.011280170683913,10,52.8244499251528,92,1
9.176624664755353,10,19.53999825128045,82,1
4.9774159268643645,1,31.279635085178192,79,1
8.874481945743403,8,86.67269539729551,76,1
9.12037440122165,7,84.31185658882272,78,1
9.4860426559989,2,16.02213284063664,71,2
5.591710534516315,1,72.9643231800128,87,1
9.423718391139335,7,85.54175233271344,73,1
5.923976528418594,10,104.62543420127874,65,0
7.314028080733017,8,66.11796937934238,95,1
4.303044824993693,4,36.71467683255561,98,0
4.263286530212461,10,119.09943601430786,72,0
8.322239276393217,1,104.08314527409865,91,2
6.666879867866746,9,59.30154237152719,94,0
5.537754252215305,7,109.2644610146445,77,1
5.142480976149461,1,42.76579022466263,78,1
8.019720945155308,2,58.42683218917717,94,2
4.002409264152039,1,43.880303009877046,60,1
8.835347015181124,7,22.66529849424552,79,1
4.475497636779573,6,92.57189063226645,79,1
5.148937689448717,10,57.552060484845015,64,0
6.317418371794537,10,45.65523312295787,89,0
6.909152438296622,2,59.67329450704353,79,1
6.129970694883651,10,25.756241409255352,76,0
5.924272989905763,5,72.25009028928949,94,1
9.783496072439132,8,13.854423377388219,65,1
7.849478087460366,9,65.39239143910713,84,1
4.140597732204329,3,117.80833639188246,87,1
6.581055450665879,3,40.88767695321245,98,1
9.250052198463822,4,57.41200364752067,90,2
5.808737118464007,4,62.392787251590626,91,1
4.567338068646329,10,93.14598869268966,69,0
8.550308629539508,5,53.762175893065724,67,1
7.636082991616488,7,41.88506944465132,97,1
7.421875046959023,10,16.342769352901332,96,0
4.321459357644447,5,77.8487270472122,85,1
4.842994058773104,7,78.6976820773554,82,0
7.735296377278683,2,103.23150348520029,95,2
5.246943048753015,8,110.71704164725062,78,1
7.024420478490546,5,58.935526695816385,67,1
7.269290116176361,4,14.828104163087138,68,1
5.701043141625636,2,31.31369309771524,88,1
9.690550933248957,6,93.28181115684667,64,2
9.054784641013452,1,86.62836112651074,67,2
8.33424104579679,3,15.917848356297188,77,1
4.467963198456454,9,99.28562055362318,64,0
4.636780115854116,2,45.92220817273681,85,1
6.956688075189734,10,101.81661482087748,81,1
4.964280095145914,9,93.61315897996857,90,0
9.869592781176845,3,87.8973711835155,70,2
4.951121404164457,7,90.95430244245348,78,1
6.924807012783844,3,30.507315496345278,89,1
6.184726341049032,7,115.06460924389184,78,1
7.836318528724588,5,24.791110510289716,68,1
4.77421845333655,7,90.3297234325218,91,0
6.581898568254346,8,46.78314477916619,92,0
5.648230196842862,7,87.15379689985352,87,1
9.326509148030128,9,77.34351576974935,73,1
4.24351427280817,9,21.874027727035752,97,0
9.482364964038755,8,95.18219268281325,68,1
8.997964831318003,8,93.75191100008573,78,1
5.785424298644893,2,29.804034001924418,62,1
8.735743928062629,1,10.929996922277214,98,2
4.187281362032485,10,64.3277817619641,89,0
9.801193301760362,4,94.22755578431162,63,2
7.159569655538736,2,97.92161768795096,82,2
5.819686156392672,8,81.15804046032758,73,1
6.175499275568063,2,63.35513223595861,69,1
4.398432120762984,8,20.388467183490807,77,0
9.936097084252236,3,99.80947346168723,64,2
4.235751670904155,2,47.467891442582896,76,1
7.929442738887154,3,58.16272417120312,66,1
6.65641556623875,10,100.67304532811374,95,1
9.69349730913229,6,73.71882412167801,99,2
5.475998441840771,2,112.9914772593556,78,1
7.192520943628068,10,99.4654735956504,84,1
6.894137251496518,8,10.552325583052887,71,0
8.217198664300607,3,13.002800626875455,70,1
4.408061391714523,9,79.59525191166571,60,0
5.162734780140129,6,86.59396407869964,74,1
5.287388920557099,9,84.73972321722366,91,0
8.428904529050138,1,66.06831577914039,67,2
5.1348321779604404,3,111.34603022271992,97,1
7.44095058334586,7,95.08910236334525,74,1
5.291462923005723,3,82.15698423274776,86,1
9.169749700503871,9,76.52049975874338,78,1
9.653112726937831,6,102.67145767117634,70,2
7.110957849653443,7,111.14744269451397,62,1
6.11385330525507,4,114.47319998208874,63,1
5.404346650104995,1,54.53273729124479,96,1
4.298686009138263,7,26.042406065220206,93,0
5.611000457184972,3,52.556514931818285,68,1
7.925414679671907,1,81.89494692937583,62,2
7.201701587855265,9,106.08433723678692,86,1
9.664247669685565,10,117.9241799569647,68,1
6.377663574950203,7,61.97943126659208,62,1
8.163180053970368,2,98.7198824174555,62,2
6.935936484850728,8,52.32550259621426,70,1
7.07545729554527,4,63.183974895428996,60,1
5.606645887624705,10,43.88730552047795,94,0
6.729704661051998,8,119.17305603891995,92,1
6.824709982076244,7,107.9793072010104,93,1
8.239855130493604,9,83.96108107470495,75,1
9.643839995116682,3,39.969020499220676,94,2
5.975927664895026,9,50.32882693672301,66,0
4.253202811487791,8,94.40104626844358,78,0
6.977770753003838,8,92.47537812238885,94,1
7.266767992895011,1,117.6051900683591,92,2
5.010643306791492,8,109.35019360675842,83,0
8.5627876376564,5,61.75351591457357,83,1
9.909574650648949,9,108.1061158614419,89,1
9.674648302050766,6,80.68478282914384,60,2
5.182636232941913,2,107.0441669912275,73,1
9.252179439404564,1,93.37799213828468,82,2
8.226961818470109,6,65.41450887460391,83,1
6.723079382841469,8,49.44612933803221,63,1
7.243665965948374,5,21.045542933843116,70,1
9.097601049894749,3,19.118517079471147,71,2
6.8808096378302395,10,76.93940559617596,92,0
6.239244214630761,8,95.88395228715048,89,1
6.959484958155915,5,88.30113478364126,78,1
7.474778824210294,7,66.87574281117695,73,1
5.134465922670093,5,117.93354540329703,99,1
9.405446381601944,10,85.4911217238669,94,1
8.045121692977684,8,97.147286231102,87,1
7.799613504024934,1,53.59370285812152,80,2
4.596977357083829,8,104.74869781006822,96,0
7.6250436290355506,9,77.74429650924668,90,1
4.725763973430954,9,77.76693923350442,68,0
4.472186051172394,8,20.171827538213876,88,0
7.16386537385436,1,69.22180483655873,99,2
6.41671320427897,8,72.26738192664729,78,1
7.532861620937339,9,19.600390506047518,60,0
4.535333008343431,7,37.56449720064988,94,0
6.58589837708355,5,40.342465716160476,76,1
5.048720290270948,8,79.49146679586029,80,0
9.9226005155447,6,59.97272999563958,89,2
7.366901274611046,3,12.52479829397904,99,1
8.124621165645204,7,119.33851245752366,99,1
5.952509684095647,5,32.51578055737282,61,1
4.568433488676065,10,20.351708736167854,69,0
9.85522517670122,9,97.88518331597459,61,1
5.717554212299099,7,113.63166204906791,66,1
6.542849111041445,4,117.30461396942158,87,1
7.89918353021545,7,96.36532346593135,74,1
4.148183786116668,8,110.410512965932,92,0
8.86155478310372,10,95.47825021900086,62,1
7.2194691401717215,7,35.354585102954495,73,1
5.669303122412932,9,79.43333340617019,99,0
4.369647911754815,9,67.17832726473262,74,0
4.974990492846649,8,17.437882684121167,89,0
9.37020315312062,4,27.650072190335848,78,1
8.116145343615347,8,82.05505749108514,99,1
5.499410329821339,9,56.861080037218606,83,0
4.393604589670177,1,114.18986969085243,64,1
8.143691874319817,1,28.971943671805295,67,2
7.434446355806591,5,19.657295175598527,66,1
6.42711714674941,5,97.29185883092937,72,1
6.181668695140383,2,87.90783429889167,62,1
5.30088565557465,9,28.87899909761781,79,0
8.017667539225105,5,17.932263936349297,87,1
9.824008166763223,4,88.15026986105582,94,2
5.054291475020955,5,75.18835286834718,72,1
7.58269972009302,2,102.18431226496125,60,2
6.545110334475857,4,104.83287459566304,84,1
6.680132330467989,8,92.00528751630674,89,1
5.524883680766886,1,43.07022558956158,90,1
8.950809253968515,1,50.66755251025882,99,2
6.911533624883447,8,21.650359143706147,83,0
7.260435113189585,9,68.55973544501953,88,1
5.828565476783955,2,115.6907147673982,84,1
5.090850794001699,7,110.6510499759736,67,1
4.515462329216923,10,88.45631973121549,71,0
8.284714845549495,9,70.84347827734906,70,1
5.1774056901271335,10,119.26586751064339,66,0
8.140452125132786,2,96.95390529971122,74,2
6.342258676281723,6,77.91438840553805,60,1
6.494648805937909,1,91.25572813025929,88,2
6.815064976556631,7,119.02480770866177,69,1
6.206251048765259,3,109.41059705996551,83,1
4.603719863335541,4,15.854239286364205,67,0
5.857790860017075,6,21.965499292088737,77,0
7.98240616416363,1,57.07200497500221,91,2
7.994706408813226,6,119.81802563844391,93,1
5.717345843439967,9,32.9784770606252,65,0
6.760615759346128,3,42.35865729326289,85,1
5.160683368071625,7,10.523229527919701,94,0
5.262232489179015,1,97.44785460582882,84,1
4.1382825304396444,6,89.28080206748724,80,0
9.380479299446467,3,106.24657895433029,97,2
5.264239990449437,2,100.7018140782068,79,1
5.36520326161878,2,82.3918389342518,67,1
5.677608595870791,2,48.15886555974319,74,1
4.764448430172574,6,57.57216542154804,61,0
7.835577299088177,8,17.44978390698874,91,1
4.450857719065519,9,80.60238602488562,77,0
4.805214557958101,3,36.83607983845428,84,1
7.868540359540557,10,118.91051385594447,66,1
6.037963722888657,4,72.25251712271219,96,1
8.247686960207133,9,38.55828448987542,89,1
7.344548468020852,9,38.2846160560012,95,0
5.536127038369078,6,65.77033607086882,60,1
7.904967702935968,1,78.99901007379665,72,2
4.697642081757284,2,59.5529767982439,69,1
7.2184622984801825,6,87.86786273695931,64,1
6.622888630270208,1,67.03369459229884,83,2
5.607241496904645,5,18.184361504391536,91,1
7.624029986437001,3,34.672675477807786,69,1
9.228001554041695,1,20.875255621856205,65,2
9.99342819857846,5,75.90886247063058,97,2
7.646576612460547,7,58.405074240686304,74,1
6.428235245975021,6,118.40086005723231,96,1
5.351242601297209,1,45.83735824248566,71,1
5.542576536370671,10,13.059456988539369,90,0
6.876729868898594,1,115.79233253586823,97,2
6.203666207684256,4,77.85610439954144,74,1
9.482887135749666,6,64.23284515418723,86,1
6.209772805934257,6,97.4471098776414,76,1
6.240667546872613,1,34.274250020332204,94,1
6.3012070746038615,2,39.07419567675467,88,1
9.019721262205948,5,110.19410433986349,60,2
7.904729925081411,10,50.69652817900747,81,1
7.685013101913356,10,119.96882209953614,76,1
6.0048581343031735,6,39.75319120354801,69,1
8.907425060994637,1,94.57013980951403,79,2
4.230183168134207,8,12.376348135397537,69,0
9.224783034028679,4,18.93445893671689,88,1
7.076499398763578,9,45.101794912020054,86,0
6.389501409180477,9,65.73001299143583,66,0
6.983003684306114,4,49.46373327812761,60,1
8.004493183202985,7,100.05559810620228,72,1
4.076592559107384,7,78.09966088897488,97,0
9.229311138749487,8,118.01369343429748,89,1
6.680437151868357,2,89.6706948822353,70,2
6.057799118200469,1,37.96755444630396,65,1
4.829473393804342,9,79.26191035950924,64,0
6.6367922461506526,6,74.3723479900232,93,1
6.977936627706273,3,93.23831086830269,68,1
6.421880166960866,7,65.77339871928028,84,1
8.071960562961383,6,55.70094986795967,82,1
6.525379172555356,9,103.80474864484927,84,1
9.76850546707944,6,68.44413173894742,81,2
7.595665106941551,10,56.73739860043697,61,1
8.844867613911454,6,103.86563215231443,99,2
4.6561354186568735,2,33.7082616071778,82,1
6.383747757675434,1,107.29941212972213,70,2
6.021086208682917,7,103.44836318237834,86,1
7.41689432881955,2,30.57065483583427,77,1
9.166681120368555,10,37.99411393826573,78,1
4.47002930657204,5,57.861150559134025,84,0
4.435448788268265,9,69.24826081790485,74,0
9.101906248945593,10,112.31930335832072,73,1
5.277100516230145,1,22.136978611467867,66,1
8.012519526698881,10,53.51603843292347,76,1
7.2572687941648315,6,59.41445028301984,85,1
8.997361569323377,9,23.56331249811539,86,1
4.750533459018421,7,67.93382377683587,88,0
4.778697794335668,7,49.89240739400413,88,0
7.340910161669846,1,33.410437670554316,78,1
9.678271920150225,9,111.69610215324185,98,1
6.4899865502245255,6,79.65266383138264,86,1
5.9616526015281694,9,88.81478381541463,67,0
7.640135939187315,6,77.1641667763298,71,1
9.582691603270186,8,19.311407159659627,82,1
9.021566997067742,4,104.24002795832533,62,2
9.97290166439932,7,89.98458293667409,67,2
4.135411499214262,10,26.026949316839016,88,0
4.677148868276573,6,118.43661918454895,69,1
7.656806580199732,9,40.66051269174574,74,1
8.923458636003097,1,86.8764063678754,86,2
5.711466053840599,1,14.473222931170218,97,1
5.435266528205313,5,38.03940908684406,87,1
8.721854796287206,1,25.759795825486297,90,2
4.338291123119389,7,118.17479700378375,66,1
6.21629588549551,10,114.7237343440517,86,1
7.034855335553979,10,116.85996204910813,78,1
7.362092046101941,6,32.11150650697504,60,1
8.371690940756661,9,12.480378081909773,67,1
6.12907434058395,2,78.24373859452164,75,1
7.676106068047643,10,66.128751026619,64,1
7.512252536745738,3,108.88232719180083,97,2
7.285696603922482,4,45.9251470693,97,1
7.842899758853273,7,72.46760924109975,77,1
5.556695026408458,9,82.93092250364073,74,0
4.507892521507774,2,64.25128607977979,84,1
4.715630032238461,3,92.47578478531771,86,1
5.347494295923406,5,45.683053882168316,69,1
7.001187613136711,1,89.51370483829011,95,2
9.04265650327612,6,93.46571460993877,66,2
8.207760052530304,3,57.26864943481418,65,2
8.734243625212283,4,66.78906793431523,61,2
6.1058537435565485,7,32.9301774920675,92,0
6.427922449891301,6,70.2271968587441,95,1
6.362091315943677,1,32.120047099241624,77,1
5.151239106427009,5,42.31270436936143,75,1
4.367299948861432,10,86.51754818541475,81,0
7.545496556963361,6,15.94068179266117,86,1
9.935300100523516,10,71.26034532852614,71,1
5.000978229701577,5,85.59882424329892,89,1
4.2801089193956425,7,22.24181529556175,68,0
8.677190090943597,1,40.607718421832054,76,2
5.515516040108345,4,116.12680762185596,96,1
8.97786283211757,6,110.4154450121901,64,2
8.223620002207092,3,30.89485038876521,72,1
9.674041222304828,6,12.62508431215596,96,1
6.453563414540032,7,73.58993308104888,66,1
7.971819036703804,5,93.57684430524708,62,1
6.789128684879624,4,62.550249780801316,97,1
7.7835321838512606,7,74.64534394739191,60,1
6.697593436046424,8,45.72196246380504,73,1
5.131793478544449,10,99.59102644812022,67,0
7.047384496020285,3,111.28378242607224,62,2
7.171505208624654,5,50.86323791967274,75,1
8.863623089560967,1,19.41526724750137,63,2
8.413124234761487,6,81.51694887044258,97,1
7.9827497436486645,9,98.74352550377326,88,1
4.680322573315435,10,112.70044784997364,78,0
8.32369774398229,7,17.148879839173794,79,1
7.001830938127089,3,80.7566514789903,69,1
9.364597216636955,8,66.89020443562089,70,1
9.519225604783257,10,85.49069763917566,64,1
4.330939543610713,9,114.27648843889145,87,0
8.923849362126873,1,101.25961665460898,60,2
4.2261843425360235,6,82.39170501766853,93,0
6.203017754170136,8,105.1088869893094,94,1
7.253799853726475,2,108.89875825666292,85,2
4.888604791762765,4,41.103403390485475,68,1
8.477882875414462,2,20.907942688086635,94,2
4.050128225032831,7,49.65545419953449,91,0
5.011594290604221,2,11.57412238791432,65,1
7.484780979120854,9,52.10412746401707,90,1
8.286325372223754,3,42.08134063060164,80,1
9.499858616163497,8,76.63316739056081,68,1
8.232979911607742,2,71.17094511670706,86,2
8.030675621529195,7,49.506775994927814,64,1
6.366046878103986,2,23.70166198857009,89,1
4.0077065531608085,3,115.81812237530329,93,1
4.720955552413732,8,116.5089742771907,79,0
7.207327268536234,9,27.979306137989987,71,0
8.050779315066517,8,49.41189828830879,74,1
6.504689703378775,1,60.16850465591028,75,1
8.384074069170342,2,70.95783827644334,63,2
7.131173771993073,10,48.528062529236415,75,0
4.445057173565873,4,106.07248327053142,79,1
5.152097505807693,2,56.325752032056556,70,1
9.039989339463657,3,25.45783138225602,92,2
8.349476479746638,7,57.231966177047525,91,1
9.36857192207497,10,112.28947878622401,89,1
4.70534349472562,4,36.56864400937097,82,1
9.941335207690443,6,86.11736347027552,69,2
5.256440283699602,3,106.06628715092295,73,1
4.070679257719852,2,40.3337173700658,88,1
9.984537634321324,6,40.5098813741745,61,1
5.686443312670679,5,35.01386386391234,78,1
8.00811671507536,10,103.58913823818135,95,1
5.060093885057832,7,102.30357010171689,88,1
7.4813711931948506,5,33.50272031675258,74,1
9.424209918727357,8,56.63996879782044,90,1
5.921087004570632,2,13.651021432828117,72,1
8.021523856266155,10,42.53655819531103,72,1
5.127421532790499,1,32.48814186955924,84,1
7.748772392312351,1,62.11409219507858,70,2
6.0187021109050605,7,87.06179090072627,79,1
5.26724955152771,4,102.00735959431475,61,1
5.87909230422181,7,96.68372366635225,74,1
5.073046411046796,10,73.93767236488097,79,0
9.411496647027297,10,106.33544056264935,63,1
6.3831213179027735,9,108.66980726310628,87,1
5.471675829846204,4,71.60797473862218,67,1
6.690447046095597,10,71.75786790175815,67,0
5.9232170008389735,7,60.108804707629396,90,1
8.466515522879956,4,102.3214933372912,77,2
9.827319471312967,7,53.188462112660254,75,1
6.628201940185881,6,81.36397037813349,92,1
9.166200399833443,10,33.56569345396714,93,1
7.395178441357717,3,78.87851538108006,64,1
4.943413990565401,6,104.33539751468795,76,1
8.14373645248805,2,73.42240157879928,90,2
7.0806069827549205,6,33.777585345888895,62,1
7.90363913951262,8,77.49027755235403,93,1
9.33812447542999,8,81.47208571112475,69,1
6.642607423936276,8,20.463730975634547,73,0
9.407065739304134,5,38.33143434339148,96,1
8.50401408568993,8,94.12196657062954,72,1
6.931629555267909,10,21.619888358902898,73,0
7.619332813947782,5,80.18457512747298,69,1
5.953486795114069,4,118.24154999380997,89,1
9.901583798432645,10,59.28241886527826,69,1
8.004106978302376,8,54.737315894895815,82,1
4.263081114979779,8,62.586946801446416,83,0
5.959731434488052,9,82.40911862151867,90,0
7.7398866025543445,1,79.24650298777401,98,2
4.337999666795438,5,45.979970848314736,87,0
4.143305147914857,3,68.97787412197599,68,1
6.700145437166816,4,72.40025683524036,89,1
5.99614107815602,2,44.76513491689179,61,1
6.629791648198996,1,69.63094493551885,61,2
5.576159859280031,1,41.15474341416968,87,1
4.988306481657886,8,104.56186580345008,69,0
8.134860141882026,4,36.748302372687846,96,1
7.087426697606803,8,58.43619879045263,95,1
5.200925267496201,4,84.96907516967435,97,1
5.917536557559989,8,37.08063132533093,87,0
7.550847445979955,1,19.016051364352776,98,1
4.4333760896348675,4,95.89385750619613,87,1
4.8847180555970775,5,99.22017864560846,62,1
4.439473624644341,3,98.3842312551256,65,1
8.873903996284714,3,57.71298609732591,64,2
8.514455399272055,9,18.94286741199271,85,1
8.519877591275542,5,35.469094688321505,78,1
8.297952060856169,6,119.87394898755598,71,2
8.016312542019215,8,21.255431959864385,61,1
6.86195149226905,2,62.638174021464685,98,1
7.85366898104269,1,61.86542152842762,90,2
4.230169328727848,8,103.04938096206288,85,0
7.728786535940707,5,18.79658972284323,97,1
8.667266233221262,7,58.66303678456735,94,1
7.002150162306341,5,15.780139529545337,71,1
6.145079970563422,8,105.91629841668926,78,1
5.664560408805874,1,43.70339689590608,81,1
7.856812300972495,8,87.82626701891186,93,1
8.156807191779453,2,87.5898575923744,84,2
9.225805599175256,9,16.50228002279452,75,1
6.054004494765945,3,55.46372036678273,71,1
8.618633844313514,5,39.01388712865932,99,1
7.368134945136028,4,84.57571667640127,64,1
9.297018944068475,2,72.05775573082309,77,2
7.166872649773724,5,61.12496299247242,85,1
7.105778970387803,3,74.1332677348956,95,1
7.467262488645455,1,13.39417986591728,65,1
8.495892130854607,9,108.70858959126383,60,1
9.788142872970766,6,118.18362997228219,73,2
4.441380125294594,4,94.10596238683114,64,1
4.320607614346103,7,106.94964248409094,76,0
9.625302024444032,4,76.41499061311272,71,2
7.179253753109236,6,113.29767201614669,65,1
7.6894180874016165,6,66.91039432116916,74,1
6.894541609568373,8,59.77300441203076,92,1
4.561944715644847,2,46.06974448748729,84,1
8.608536270512,6,53.86815465361857,66,1
8.48334787053152,6,42.93601362155447,71,1
5.870219928956872,2,14.171803748869205,86,1
5.837435471370402,9,30.2188231084524,76,0
9.02704828543311,1,60.207209858054206,75,2
4.4341435464479595,3,58.51834645814773,89,1
9.286630890139396,2,84.6961149294921,60,2
5.5399701393754865,1,14.076953723884973,96,1
7.5579084865329635,1,74.67674401620314,88,2
9.615965074010667,1,90.83969842865926,86,2
8.068735009219878,5,31.909961187265715,66,1
6.48657887480222,3,111.2839606285994,92,1
8.13720525343249,9,54.86795899791073,62,1
6.063877817898221,2,43.510471509758744,93,1
5.663550498095117,4,59.706591361573075,63,1
9.980099667608078,10,96.71337244889132,90,1
8.504741387078727,8,64.93759263134828,60,1
7.868319864290906,1,30.19637485625022,69,2
6.131737859315913,4,92.25331917685303,84,1
4.294964974930289,1,72.6456103527624,69,1
4.186341256210934,7,97.45637086471604,83,0
7.325087532692793,5,91.94280025740593,93,1
8.572196326234305,10,116.00378068354013,64,1
7.224275142663131,1,89.53107428776713,91,2
9.044710431634687,3,18.434325567876492,78,2
4.20055919855933,3,119.39884081577338,72,1
6.20051245855564,6,62.98471546013759,65,1
5.422422347045068,5,62.599083108155675,73,1
6.683637808942732,3,99.13368558301583,71,1
